temperature,humidity,day_of_week,pm25,pm10,no2,o3,aqi_lag_1,aqi_lag_2,aqi_lag_3,target_24h,target_7d
27.772437065861276,42.337033127027894,6,124.44782306466895,63.08901799345368,44.25553888006039,37.62379656831093,232.54571875725298,242.22278464398988,264.7305356870794,207.58788137971558,215.2701508360811
11.393512381599932,78.02408319054742,5,109.649625143991,35.0141818707191,74.11350439305635,15.138490411714933,200.75025479673948,203.63983836060868,215.11635253550526,204.88600603284766,224.85624660805942
28.22634555704315,22.59053443008448,6,44.37432187463014,172.39365551770751,65.90582082565092,40.874655926768554,164.07173242524624,163.6758700906067,159.72140470270398,187.40226261208446,192.36680830941197
15.115723710618745,61.738891493743715,6,63.354762427881994,41.40743436621264,66.89085284447233,70.02423866835159,137.5342389675733,134.54950088527488,130.42270567578913,119.3067554969194,179.76672806357823
11.951547789558386,36.100618610139215,1,19.898496605601387,172.3095499094938,64.62935132045985,19.227627840502123,134.39928665789236,128.9998995800758,124.32096121834356,150.9917268005394,216.102562812617
38.466566117599996,28.439682004409516,2,32.4107310854921,103.24535127534848,29.279811920781775,11.072618468041789,127.35729911050117,113.98937991842264,133.8457567806804,88.64417124315389,205.04642645698897
38.96896099223678,25.38672411404464,3,118.53741241092627,87.2457889235398,62.3895375315794,22.57231353426448,245.79866416075706,261.0819517117371,259.9265370220855,253.8551982362078,234.38966215645402
34.25192044349383,68.74021431146979,6,108.68061423334916,181.60624797854152,15.737101835839475,74.41623337697158,281.8063204465803,276.6011882588681,289.2935173280704,240.81026070752873,235.08515557555583
19.13841307520112,43.791247463764634,6,91.05543563151053,124.7316866826528,54.328711045696515,97.55143314907995,206.13416747591057,206.41617357303392,218.3305233502283,205.27480711820436,193.38534748741898
12.930163420191516,70.73367400701329,4,134.88037525929508,119.55666135464638,53.11764250137458,98.47582296533385,279.09803176689553,269.99555320388936,271.8910317646981,297.4786165396646,207.84740943011354
30.526990795364707,24.574943855925966,1,89.57364508289159,116.16552947863555,6.9177349317301005,54.458123422616914,201.69506153157914,199.10055636548586,184.58414792819082,196.49347351213117,206.87621891865487
23.20457481218804,42.07032364814272,1,72.71035999472355,80.52220804371096,64.09776001931988,88.24170708931126,151.75935919540626,180.2671334341037,179.32794704759453,153.28453252778928,193.3490069043654
13.661147045343364,57.7643904662736,3,54.35375821433559,159.27218967053417,72.7436078821348,76.31438101763537,195.16548521605378,187.9055061786015,189.37516894073104,200.13476651430736,173.72942433162245
24.855307303338105,75.35062153872744,5,141.36503333174502,58.03170436299687,25.056145885408075,55.09362132861431,258.00609121217167,272.4920489575872,285.27126185661706,241.57411178379874,232.19518271743277
11.031655633456552,42.312675205244894,0,16.99374192103126,188.39004240784226,65.92930431396132,61.54844796595781,135.3547545453174,135.0766993737784,135.27127849478134,154.41030543546316,171.8469049855466
37.27961206236346,63.81239635059064,4,139.97866894881722,179.85718895892253,11.180447889646114,22.350443195518395,302.5343883651603,309.33377300010676,297.2477173638587,299.83396606598416,261.7808997072555
17.763399448000506,82.0184423765331,1,124.87362568999765,74.12126187823065,49.99758936957995,94.38953145549328,256.3482093818146,268.7940119357771,278.67311191309415,267.42352390611023,211.54912589149689
29.87566853061946,63.11042317276132,4,23.839839057676688,148.5981162680161,41.423514900070785,41.67367936585991,114.55650816075358,117.27918200481355,115.00376877983867,129.29990458057222,179.37462747842073
19.35133228268233,36.30716323275436,1,86.92273186291176,118.91240694542238,45.944264998175,50.15343308114526,216.98635107145125,213.46927950764837,188.016784011283,168.52664249691685,180.64238736403365
25.602040635334326,21.70805470895766,4,130.6494573536176,74.15336737985457,74.46539014132588,70.44942078981089,252.46850246173705,250.60759267891265,253.8574384246801,256.99596781238125,199.74666542174003
26.40130838029839,80.90692117306509,2,87.91232872303729,197.81911311913487,70.34864354351402,40.05122243738985,256.4128611243343,254.88857630787092,259.896289249073,269.5943344581075,243.7842648731398
15.545633665765811,21.4888587595271,6,136.54397412629024,14.795095711170198,63.88127429298178,32.88332448900375,229.14573840830707,247.7894439774612,239.36006204880331,215.83032261552933,209.80236666983987
39.08753883293676,81.22911708789397,1,141.73265343832617,58.00274581804447,25.527384325877822,66.79444539431985,275.7172129376309,260.875955166027,258.9554971597961,253.4806918893945,232.84782461005864
33.253984700833435,57.02559938190484,4,66.24575571672435,108.81407161111858,73.38639715145688,12.248567405366451,160.80388165039858,143.09661207247066,149.67378233221015,186.14771547938236,230.848370274302
38.18496824692568,85.73473889590274,0,59.710480903916924,109.17107066092714,12.313076934790644,74.8652600824011,148.36757185576786,131.32704268379018,134.64489069581302,154.5072619820724,168.91387150533865
36.844820512829465,75.91482650415658,2,140.76656732552775,121.89728423965718,68.99969124190909,56.26210328888588,276.46338690850234,267.5240725727781,251.8975030716281,321.3885925573283,250.53610300714516
27.936999364332554,89.85538773733363,2,102.89530886670187,152.81847268435465,29.612005426520582,64.51783574688409,232.15881263192946,239.1596434039131,251.69514506888677,229.0235317894601,182.91818031789813
37.6562270506935,44.54982708161971,0,21.823288795484547,128.46078779866633,9.032923374648753,66.86921433221966,112.59011427765687,120.20430720169884,137.26761339708534,110.53653877415107,172.6307105929667
12.654775061557585,73.70318022517888,4,11.132303637288773,124.05347750032703,55.201773818056125,57.434514084330736,111.51063676679159,105.43561035272452,100.3337714924061,103.94301757026994,143.8800463879807
15.879485872574357,48.13516395264695,3,86.87121239460315,20.167747953478226,22.345994623696658,62.42803996966624,159.36750419395256,159.08258891735417,139.9838731881283,150.76904674423915,199.82564785255104
11.356818667316142,53.59129342127362,0,139.87478998857156,81.54075467996668,23.267834439847395,71.54093808008872,262.33630802155034,251.17332167067198,258.8844497387015,268.2014795948779,179.37083162911065
19.759909922897933,63.9253824252859,4,127.41606184884367,54.09059054321964,27.95353746715786,77.78069624617068,222.60202014636343,212.36649727229974,205.6355728805188,260.46958188276994,202.7403698061302
21.660318690684463,81.15739799304372,0,102.99792323732878,60.420321204375334,9.776357562688755,75.47071521575084,203.19357520856516,208.9922435986806,214.3467315495331,203.85972110329374,174.24612356487646
18.140470953216877,88.88584284395066,0,25.17179808920769,115.32412012466553,18.284535814869052,88.26548119590355,98.41719342685009,108.89403403793406,130.91573870360443,132.37692701409497,154.6067374342363
34.86212527455788,73.77913897051627,1,41.863550643560856,47.9060098366256,5.385472068917022,27.04990898506625,77.04089885288653,72.2727106085851,56.80963481669659,119.18186107836723,159.94446487000883
20.70259980080768,49.243674751713364,4,131.94912785012934,65.85032919321053,38.40571408293401,46.10331725426178,240.0556375817132,256.40578879002123,248.439579991898,240.14229580006335,237.84793126580118
18.428035290621423,49.494990159394916,3,31.507049315250566,55.04609461829462,11.319153306347847,95.30164594130113,66.23821036853786,75.89426385639896,73.94946792091447,95.82124567502802,158.69817206128346
26.280882494747456,71.6307611112224,6,45.37371419631301,190.215559211457,56.198945378314924,45.693151694769675,165.16360639981548,181.08086492237098,193.9976485359604,172.21540423507616,231.2003063217246
14.22772674924288,36.71440020378117,1,23.792094423339083,189.48648911250808,22.67171383937363,21.238306921533038,155.9494630101189,152.94008231916973,188.49625361470248,112.71105907859501,215.37984513259383
34.06590942262119,27.733187919197626,0,103.03569355508961,125.88889613324983,75.76806080263829,57.290061372596156,222.71252245246257,237.91938490878903,240.3902367797853,232.42218531011147,260.39119387241504
12.236519310393124,44.82355103485436,6,141.8774342776654,185.659269059061,70.34387205489894,19.854187529901594,309.8184952995404,331.61392169929815,315.29169429205297,325.411830198622,231.8782555905525
39.60660809801552,40.10672941578572,5,44.00036458133096,159.3044026389909,26.708067122615617,28.25679148550787,154.53836984163246,150.41319450807228,146.95798076556005,153.04456971929133,198.5305732265098
33.16734307889972,40.741568431919305,6,73.93395813826069,122.09009773234366,63.74115909925091,99.84868809138611,195.91812550285184,194.37643511917096,186.62780025679112,211.6474093628794,212.60880646238505
15.961470446025173,36.35254257349369,0,96.97926225812462,11.222690184391185,65.24336784986048,58.72263745565188,167.65493282113127,158.17774779706727,165.39360257392516,177.96677569223678,179.61756888944407
10.165663513708072,22.94652327454533,0,149.92260599126644,156.77809435508678,78.99223355858078,35.56525501363861,302.59419088861193,291.15203992700367,294.920886959993,310.01849958623336,238.6346812159406
34.463842853645026,21.251175431338968,4,20.197169424647957,143.4727849018091,49.83799901342637,99.52974591165155,130.43761425810482,119.11210084544187,108.69396716539589,136.38411897473512,166.0679968888909
31.205720315428515,89.14056728152221,4,77.29276592832782,126.89819412365866,11.147430098274665,96.99030266996289,186.8862282433923,178.77156692551938,170.43671268304806,215.29298799926613,165.69579535416554
31.87021504122962,49.94411936151036,1,60.84241738586251,154.48061921966962,53.51279216947857,49.66651369758372,196.37764071403168,199.12502050388738,195.524448278144,160.10608964227012,211.92628923502315
33.13811040057837,46.90286530117771,3,130.5439239572415,107.45521130720549,51.87348112820264,33.436279790911755,256.81363957890824,249.12164418469473,246.72806108406724,281.645469627655,217.27759924710716
12.22133955202271,67.57530978851489,1,74.01532099669011,143.77582155105443,52.87629330653238,85.4559674282971,211.8566910661043,214.29831661197298,213.8764274502772,213.92900568994747,177.20770481998625
20.753971856328178,35.27777215055449,2,21.091741064846474,187.68269647803373,28.035923607815864,74.40586452746072,151.48756550139018,154.1360170133397,154.62474916528387,114.11894175641665,164.4255799441933
13.476071785753891,86.49728287651577,0,96.99150106655463,81.40295301075639,69.47596888102497,71.82472915031593,202.59697203890852,197.89572810016472,210.2442334775101,247.1136808102135,229.43449945534772
35.89310277626781,75.04415100908864,6,116.76318964826257,144.54314863111884,76.9604137216559,90.38023671902253,280.6509671452431,280.02459609955,276.06248597933563,257.57936321977627,238.24352159795814
28.698943804826737,26.258770161858166,5,5.417781491514116,100.38068542208215,21.328438473361366,72.04754204841922,56.50201006666248,51.22288613979935,45.78721773733352,89.79699690469629,133.92747113772145
19.926940745579476,49.230654304944984,0,129.54871938599126,138.1359338446565,11.611411860248335,35.541814873739426,271.9044047314337,268.7970069986692,255.40926678977036,280.5436764125907,196.04605421595124
11.906750508580709,81.53828152935154,0,31.973335000821518,154.9497337553292,19.590127487636305,72.4476845688159,148.8199404168541,140.73131067221198,138.49271834603672,120.31019111934089,172.01865344878632
19.329469651469864,86.13124156039872,1,85.05005787473979,18.63597508280123,66.54141044417891,37.523216015529755,159.1386065035403,159.97965340136847,162.54161586329894,159.25795297989873,195.70823712584408
19.75549966080241,52.718105787490884,5,65.29063759968027,132.85408435024576,55.74834761148856,78.33150816912955,207.40805814238632,201.402599487788,184.16163587185622,187.98402248576684,178.88398598317144
31.88818535014192,62.93879724474954,5,109.34980340852691,53.08082503731947,52.7035506754345,65.77730690424093,213.42713837987264,201.7664796204947,198.34219368654897,186.95881711749064,204.21027870405675
29.126724140656393,31.692376226445266,5,58.81843414393256,137.30618218343767,35.13448513320684,16.96703967862755,161.95163077604678,167.88591966453217,179.4888609637326,164.80880177750237,194.9992631289508
36.616382277289794,89.38180382958836,1,131.11566061884807,98.98273532742456,48.33709786335768,56.15518261916279,289.8566603565872,296.12957236944186,302.61263279645397,259.8328077958877,228.27457009288062
24.16644775485848,36.21701909684104,0,110.92197233902458,156.97502095432856,28.090559395577557,40.89708722761668,270.9152997610538,282.0322851174949,285.7666168451028,270.25342693092375,171.43779540082576
13.58782737814905,85.99122418945879,1,98.91840980412361,33.44615488906332,40.790005956347095,39.57135694590649,161.18675341859318,150.9427796725514,157.15490266229645,186.55304019032118,195.13404591836613
31.39734361668985,65.4752654294658,4,120.45488635661387,129.00124681467707,64.4797271277992,64.20306721395315,256.6575690399314,251.84829597282152,246.11125327392526,286.7212681297726,188.705184172212
32.82355145850693,62.54157564152014,4,114.33334006461543,62.90943849623494,78.59311980915966,39.00923420224824,212.19269565668412,214.49764970758136,207.42845184852175,248.09729699551073,206.89277122940376
26.83831592708489,55.8881957711556,1,10.211107863625234,172.06657911281238,74.93666926923514,79.92043733843855,130.78562498462549,125.76522621650288,138.48431402388445,128.45810529573114,170.7241590316069
33.12901539863683,36.14688682024311,5,62.23648130750008,186.3928660708984,75.03994571346865,16.3712292410057,208.9078474316615,214.61696726973972,222.90336106398848,193.70508831595302,185.88530879192564
24.81386789093172,32.35696224038558,0,139.96705811089103,199.31567579902054,35.16678011353343,69.43494271562429,329.21979468407096,334.19912355891034,326.7363933425993,306.47135849063375,256.27088699857296
25.681984881459822,35.43403463491227,1,23.2300190038728,161.24140646118383,40.15924103800932,82.82753232910672,115.48123858192416,120.27419214383482,101.48695254705495,137.25250425831962,157.51426530875665
22.826230550756488,33.05067835009782,1,111.87899981264744,153.20947338132086,57.92265472767362,70.5548520928387,256.68233709839967,271.2790094314423,264.0238539466391,279.4352681992193,207.40292946459513
10.762573802322855,74.57091314967273,1,146.3158126436228,50.945144184834696,74.16439460384632,54.75062755179962,263.76138018656434,270.2021509311488,275.63749320580797,272.56982959597104,233.57433463686027
13.236742809799134,44.508768141671105,2,12.568801211520887,73.84134120812067,15.649569451406348,95.52763123625631,50.237343942041356,51.77625505685562,45.19365362962332,75.99761351742276,147.67566825447153
10.942875570602027,24.048987359437746,4,103.91811269085852,98.47968293483311,27.818139787039684,36.994464081825726,205.66180720371597,203.7264523377506,207.02713044575574,220.00167343689833,181.67978406426863
29.092312337913413,87.83718410985679,6,72.88235048864941,156.94239907862743,15.443513344558214,11.725109877248,205.62027603058158,204.38163494881343,218.57934048780243,187.68325679601952,196.04499110206726
19.4306794322898,81.8650119474398,5,88.98041202933472,183.84351436481404,50.90063974695915,48.879043431709675,224.919647539276,214.27754600087528,213.34727522294452,262.0747432967987,223.17139091971129
25.257120734941083,84.94265982366491,3,17.374493790227103,45.93642900436708,27.972574766565316,12.971074231029451,70.47418250112501,52.817080631624805,55.15668216147359,24.237756252601358,184.31232031734993
37.22699421778279,89.64354758525047,6,11.236008020706224,185.24982208731956,29.45808893844301,95.85430772737679,135.86746256050043,140.50502383781105,147.3540624028067,105.90242406531605,165.05465219401282
17.47876687446625,32.17266744536411,5,101.69566577988364,142.16868394727103,10.318696961598443,28.892624117324637,225.6734702494683,237.90979962509894,227.0889570418236,221.3931159254851,189.3605036694274
22.31148769106889,47.736941323186116,3,124.3798673240041,126.04643883015734,31.234704635569393,81.00343215539915,257.4515745500618,254.15042531703446,246.41993306691396,270.19291646240794,213.20207146649088
32.66653415629146,73.07669329928639,2,118.39222356528025,47.969841543568506,69.6872380551189,79.71148748569284,231.8001287007507,247.67107029107666,254.93268189011212,215.80035542069612,217.5811534394497
16.863944964748676,68.72144326376545,1,83.85183054060442,20.549756233738606,22.480460891812623,29.595600971464016,135.63087459432853,133.86575026351383,134.23542546900492,167.36195765995802,167.57204744539098
12.309397294863789,30.772713443789854,2,19.480689064745835,118.00833071650858,57.139059965754925,65.91038774321505,98.86407022338429,79.3263504122542,80.54393651534849,94.21748295209736,179.80678682119165
18.69254358741304,77.10831874934325,2,104.76644435622201,133.78797983248955,52.22212587039445,14.32710716378052,235.68210830098747,244.86460083828348,245.19745911685698,243.87970457544455,191.1391661443916
14.836638617620132,35.710840028566246,6,40.07388811535116,50.048475377390766,69.76134562768365,53.52171271334807,83.13717430072447,78.34429192834301,88.1272316179626,123.0614248698133,129.5026887524305
37.890929570277194,35.667233037583614,0,137.10496190127063,115.72667910683671,14.921596073827867,11.318241454523806,253.13716978152516,263.2249565567253,267.58208296122206,280.8826878122315,239.36339844067737
34.24361138693251,57.58820960253895,6,126.54847713412721,172.73374652488897,78.31924702587824,92.90294921627576,297.98712080042367,285.21184596110726,289.7000468718154,316.52119213020916,249.71221766264966
29.002112695312704,61.50579543891922,4,107.86053022767167,168.6625296364538,48.69714845302742,97.84774217796145,270.40322439026204,274.52366601173856,286.7456475872963,275.82492301862925,248.330547919904
36.143817705631534,60.60603454864678,3,142.5826635955139,186.19748431139647,79.66056142601107,30.005448997472673,317.8896553531318,309.88504451768864,325.9507830984355,351.474727359444,207.52669985857307
34.110162306973436,26.404078617842842,1,9.556164119134575,79.51830381580729,73.36360443993881,28.72954311367355,69.66296850574379,71.67701717136735,94.11293440904782,64.2702889639045,152.1499011683148
15.597101766581076,81.42226038412662,6,111.74906163381048,70.42941878467455,21.613795408482936,77.83481589059167,198.80994843243244,206.476015378186,200.68587843003326,204.11482113084895,195.19735046945243
36.77676995469933,38.592002981209426,3,52.88520300377877,152.39094113635363,9.212150742748483,32.8041458946401,169.97095833456189,175.31496834750075,200.009042487587,121.54429079352619,229.84140084240488
26.18026725746952,29.06604448979629,5,136.37955342452295,91.91135696843095,24.172932034652117,90.55689032456606,266.61610735599675,267.3097856862977,256.3420562517459,228.66040435452382,216.6660800615308
34.22320465492187,82.2123655908284,3,43.66790351598675,26.634246165278316,44.56727367495649,61.6536222510684,96.98325434310958,83.19866328098735,102.55113731141861,48.96692090397382,145.5848650312361
36.8827389977048,86.89560487608274,5,110.10419240067748,63.73221482739495,17.86972752988925,41.569986070928096,209.63584630763333,216.93928811315098,210.59968952623723,207.36627801617513,214.82143353569424
19.540104249155917,80.34893320858154,6,132.2588178493633,89.53063425098293,17.55948083884914,84.9424371714478,255.9409588193989,266.2552631993549,265.5658652373074,244.34985421076246,240.68435277027092
13.301557735830302,76.66612523074147,4,11.040238665488951,65.57812084048788,39.69451603288648,54.406603037205564,57.89125434303523,47.4612841014698,47.647043553099536,59.77507830890835,175.35286414651836
16.83805487625825,65.86693864473152,6,62.658899040845235,73.11905847999111,7.4950978377018815,92.0469622337628,152.54813907938316,143.58784693632316,134.91813943804297,148.05085192484427,194.34798210843115
22.813233658787688,58.56001594263975,5,115.5348096431811,65.81742217313425,14.141606189920285,93.5212813056443,219.96018639749502,230.69575997782414,231.56294664538376,221.3004381187177,210.45716255683664
34.54044297767479,26.08907319379871,3,70.96323897860013,17.884841764785094,36.189600455596064,24.88781369155684,123.4567865238334,121.37237089814074,113.21898979976433,131.78250600205277,138.07142029172292
35.82191749769031,48.59172491494891,3,43.75163132007132,131.04799315664408,9.734743190597484,10.209106551873724,134.03275631253086,125.33162293847505,112.98218865176806,140.36701227981965,189.05906577638197
10.208563915935722,46.08819619086198,5,36.871775579362556,123.48555986715917,34.7566292341647,98.5537846128162,133.5574969458506,136.28304108104334,135.895804750781,132.20931610153454,177.44124112416523
25.32241907732697,38.182764863222836,2,24.070148702874796,134.1428647109493,40.55046994613338,91.55237825147314,118.68433118490772,112.29908730536354,128.19785620779288,114.72873424107469,173.13390429566516
22.52233009446337,70.63940795820095,4,129.28378617916093,46.53888024638922,38.844996055483584,14.990071213345727,230.92418934944638,232.5346106635062,229.99441327333642,243.17479041044788,222.24199329900443
16.663234314121908,54.711301455513954,0,88.42653347147562,66.17436290637221,70.18811430523155,84.97308375469629,178.90331067569178,174.77124396722832,184.18145312097047,177.93773644683642,193.59013744547872
13.595961020010485,25.673235113535355,1,16.075817023761118,127.72702611953524,44.75468412887993,51.2024439303286,93.42050945681505,90.1454012560096,81.68873832885141,92.69374589170452,158.60588155927013
20.12845514210884,35.41282413648679,3,60.47414691774214,123.92923800738507,40.09853468585325,33.30654445224777,169.61883765698752,180.72281149556204,167.88805078921672,167.37055119968596,207.97119446961796
38.287291117375574,67.8281134561717,1,58.321379366740935,106.20275877731089,35.803193404374966,89.08718713092368,155.20041242545625,130.5151656242062,135.0537671937598,177.1492674918673,187.78486086972077
19.696087960622656,25.329160164321014,0,31.352182652872134,76.57851750193751,66.32175337283647,27.700050915127655,111.06581951778799,116.61332706214043,134.1694509131549,100.60856558096634,170.3746225809638
25.563718652300985,79.5844839834138,6,68.14860569346766,183.45689090719108,72.12924529998749,95.25699994780602,221.99169305489377,231.4462008375587,233.53574535889024,233.63905887539556,229.4986493663231
31.090568766855334,54.660256890978204,1,53.154407982004784,74.55634603678033,68.99318518978382,28.505933892940696,128.13273631788584,121.9127949061093,130.17926937148002,158.44382344617173,163.5360708968206
20.90888807137882,53.64106041286536,0,54.56153729636647,96.5676397230778,55.51599335985431,65.23148689558693,153.50343679890491,162.88109034253642,177.83233444450119,160.5471480024068,164.2838577635154
39.15346248162882,61.46854492616623,5,112.158850879254,138.84162788129967,15.302130947650568,30.077770107607737,255.6992030394111,246.10896337100286,245.74365987418142,246.92855014683934,250.8856090570644
38.87341884826334,77.72766761476043,2,37.37319089825346,113.17407186468519,25.76524771190092,59.11017984717713,128.18068536803324,121.58084991139697,120.06021709478446,138.59268194844458,173.4105206782197
17.553468874760924,44.34664455315351,3,98.06969403402654,75.90833550923325,8.454729776148309,71.55776169236272,200.56128036079033,192.80960992488,197.53049343118633,197.68440852572064,210.07854174860745
24.91745517677156,67.46113067913444,0,87.74419546273556,92.77251018673687,74.81180562425855,27.12051377381238,193.9592522836707,203.47217391969656,209.97236498087824,202.90916943647576,163.39737774112783
19.026349294503092,59.601237479705375,1,87.37341428899076,160.95135539216616,54.55988972681828,56.87972044306113,238.06614794804403,220.6166710813657,206.6269201945336,234.9868232336575,156.3720075668682
18.545214831324028,38.69197891185949,3,101.1360651905575,62.84453954245636,60.97721632349311,52.21537699511071,194.73644437197768,211.13791663223344,214.09517289494096,194.94638253805334,205.42434673499878
11.106608420635984,81.50409904486105,2,84.51539524836983,37.02849555759493,28.36788046866717,16.393367926300712,155.98568379512088,152.93629813398198,152.92948403955003,178.60741707705043,178.30654987281176
28.286930019396905,75.81982151248496,5,132.49199165272577,69.50100834765765,68.42401417080067,83.64770359077727,281.2331263705147,287.38224791208825,279.4870595209851,195.16363147527926,225.44529544831775
25.080370696865845,66.09162842608978,6,102.95911333278767,171.41150094270125,24.47024627813589,40.21141605785576,254.44842189220148,259.7355011058388,259.03739720406196,219.00648746222987,254.50627414617043
11.54436253749968,79.54072103659693,3,84.30967144885128,26.908045822705866,5.123281783433726,61.71239777966916,142.90731391336482,144.41963179543,132.76638347680276,137.92074987843344,154.22767244479508
18.359393927098346,80.71059406718616,6,125.31565244170851,198.42225394076584,33.231122189052044,56.330581143982094,295.23096576824037,289.2241051534648,274.11482785472793,298.2157495570862,229.66658534599617
37.24797657899961,69.58540837005243,0,92.89125191535456,112.79055079625587,47.80711107193051,56.1934454113398,210.1995030537764,222.62322868305495,223.29171117946524,220.81379870149652,241.5549483129749
17.186856720009175,78.59093298545704,2,47.215915928850954,197.12069135374787,40.90286434741419,19.65001547876387,188.04225180480373,182.89373914759267,191.91450938154844,163.23738118730404,169.54046346099344
14.346846162736693,68.82300231684985,1,35.02876313560283,188.40932019633573,69.65571069324477,48.11338083243995,166.94806011513887,159.63557353792982,156.16266615639623,168.24410495472043,175.14506687874098
24.68358280832689,67.60985402322103,2,27.087528921088424,96.03460570007418,12.90539644671252,50.71300832859132,89.81569822148741,98.59280105672273,88.98550841864598,95.81265412085197,135.04241832860683
